feature,score,p_value,feature_type
chr16.48384001.48386250,7.665986333841374,0.005729646036007317,ATAC
chr16.30417216.30418933,7.665693638778997,0.0057305684870779675,ATAC
chr6.41920480.41922370,7.652258492901585,0.005773074138859967,ATAC
chr16.19067021.19068602,7.650361734267885,0.005779100936152913,ATAC
chr11.62838923.62842905,7.649600717699719,0.0057815208116075495,ATAC
chr15.99732350.99734074,7.644187836647633,0.00579876255436611,ATAC
chr18.79068175.79070011,7.636234827805787,0.00582419077408608,ATAC
chr11.505929.508137,7.6361372915230055,0.00582450333391177,ATAC
chr11.68838471.68844424,7.620743916752896,0.005874047617864771,ATAC
chr17.49707249.49709179,7.608804379055921,0.005912771996480385,ATAC
chr1.228107812.228110374,7.604218435921638,0.005927715185212029,ATAC
chr16.4766374.4769758,7.599873086157651,0.005941910018748731,ATAC
chr1.58545683.58547175,7.599337169251962,0.0059436630884925215,ATAC
chr14.91059570.91061876,7.589674701855665,0.005975361405910489,ATAC
chr4.2240963.2242816,7.587019544041346,0.0059841020395274246,ATAC
AC064834.1,7.582142372575321,0.006000191483786223,RNA
chr19.17859333.17860522,7.58090904572166,0.006004267141778772,ATAC
chr7.100477082.100479800,7.579875547084688,0.00600768462546292,ATAC
chr3.69051046.69052905,7.559042465852318,0.00607699925264714,ATAC
chr11.3796300.3798573,7.557957977598513,0.006080629804831106,ATAC
chr9.93566261.93567695,7.552898602030336,0.00609759644891669,ATAC
chr2.207710721.207712573,7.5499606134851325,0.006107471212828089,ATAC
chr6.122399053.122400451,7.5449044550450415,0.006124503570210975,ATAC
chr12.57519297.57524476,7.541783828107544,0.006135040051631321,ATAC
chr20.38032811.38034480,7.541630911170734,0.006135556836219843,ATAC
chr5.57172252.57176764,7.539376288614956,0.006143181526852803,ATAC
chr13.72726746.72728465,7.53607658336888,0.006154357947734972,ATAC
chr9.92668985.92670945,7.523294184343349,0.006197849767400911,ATAC
chr22.39519174.39521508,7.522729951150125,0.006199776783110533,ATAC
chr16.2512277.2521599,7.520338702330329,0.006207950374503349,ATAC
chr3.155869799.155872098,7.506963084908025,0.006253873526143565,ATAC
chr11.119120747.119122334,7.49229205425173,0.006304643868708309,ATAC
chr10.84327831.84330770,7.478555518001271,0.0063525623372024,ATAC
chr6.87700584.87702950,7.470400471775714,0.006381186378151533,ATAC
chr8.143839636.143842265,7.469414657796894,0.006384655488349087,ATAC
chr16.30921348.30924890,7.46545548614029,0.006398607374600222,ATAC
chr7.151225944.151228002,7.451236973891993,0.006448970126884325,ATAC
chr1.778190.779393,7.447694348875621,0.006461581265189533,ATAC
chr2.97994900.97996788,7.442115093297511,0.0064814936194275375,ATAC
chr6.33321920.33324644,7.431779586210509,0.006518547000983879,ATAC
chr14.24145718.24148297,7.4251242022960255,0.006542521533808508,ATAC
chr3.184185456.184186907,7.423385187658404,0.00654880079345321,ATAC
chr5.141968401.141970679,7.415359575134366,0.006577859757310987,ATAC
SLC2A13,7.40970371261617,0.006598417575383,RNA
chr1.1398446.1400684,7.4075261191418225,0.006606350160891244,ATAC
chr6.33316965.33318599,7.4029119542665605,0.006623190991367354,ATAC
chr10.69123243.69125251,7.395091051172409,0.006651836174278683,ATAC
AC090204.1,7.394823259387541,0.0066528192410860955,RNA
chr2.189440618.189442078,7.3808588667943855,0.006704289177316796,ATAC
chr17.978356.981475,7.380276991059598,0.006706442673121934,ATAC
chrX.149539012.149541825,7.3720182611147,0.006737084271161555,ATAC
chrX.123959477.123963505,7.367313576440479,0.006754603621756811,ATAC
chr16.53502237.53504788,7.364411250277144,0.006765434570339005,ATAC
chr14.67618507.67620654,7.36078648929295,0.006778986469743326,ATAC
chr11.18321461.18323108,7.352211283308195,0.006811157283994412,ATAC
chr10.14837297.14839429,7.340915657567644,0.006853772591084715,ATAC
chr8.124997626.124999722,7.339733255873679,0.006858249213733265,ATAC
chr12.6532115.6536539,7.339186629646516,0.006860319774791861,ATAC
chr6.33199669.33201585,7.316872949345592,0.006945389853664806,ATAC
chr22.49852764.49855859,7.309044588999868,0.006975490324223585,ATAC
chr4.55545055.55547623,7.306720634668121,0.006984451726715704,ATAC
chr5.132865921.132867396,7.306058296612752,0.006987007925815104,ATAC
chr1.109424981.109427388,7.30507031475667,0.006990822679861009,ATAC
CCL3L1,7.301342593556973,0.007005235202830494,RNA
chr3.122793220.122796145,7.29460755304123,0.007031352099393794,ATAC
chr16.4306254.4308543,7.293435968533557,0.007035905391776126,ATAC
chr11.57711477.57713078,7.281934805229337,0.007080764501282503,ATAC
chr16.85798777.85800713,7.281532176701775,0.007082340204938249,ATAC
chr14.55270874.55272533,7.274557374276056,0.007109693415059087,ATAC
chr19.49127548.49128892,7.262717965374524,0.007156372034328799,ATAC
chr10.132443545.132449816,7.259924448114187,0.0071674315535819,ATAC
chr10.86520808.86522723,7.248941033557216,0.007211084713805011,ATAC
chr12.57751287.57753135,7.2413168271376325,0.007241546769055235,ATAC
chr16.4800207.4803919,7.235101500936203,0.007266477171774011,ATAC
chr9.133029833.133031357,7.233637315589686,0.007272362966814296,ATAC
chr1.228139332.228143283,7.229227136924572,0.007290120697230406,ATAC
chr14.103333107.103335705,7.228448108227915,0.007293262092029969,ATAC
chr19.11345405.11347235,7.226090516028704,0.007302777411523471,ATAC
chr17.28724972.28729494,7.211772015260479,0.007360840971146876,ATAC
chr13.52011044.52012685,7.209768880882765,0.007369001568211574,ATAC
chr19.11434551.11436354,7.205016129385196,0.007388400949214479,ATAC
ALCAM,7.204672841009989,0.007389804177871882,RNA
chr20.33685216.33687687,7.194782653938135,0.007430348780855633,ATAC
chr12.122973980.122975865,7.186564819341311,0.007464210822807476,ATAC
CHODL,7.185387675319484,0.007469074231061385,RNA
chr2.24792596.24794014,7.177090765238533,0.007503445337688258,ATAC
chrX.24053459.24055425,7.175322560411893,0.007510791283804676,ATAC
chr14.73457335.73459262,7.170998327855292,0.0075287872007658505,ATAC
DOCK1,7.165014394878916,0.00755376305099745,RNA
chr1.110337609.110340434,7.16065930398527,0.007571993741541749,ATAC
chr11.2901327.2903389,7.159615609499101,0.007576369402457455,ATAC
chr22.41799003.41801569,7.1504147095850525,0.007615056136820619,ATAC
chr19.49675612.49679469,7.1472647541466525,0.0076283470901029465,ATAC
chr17.2302920.2304396,7.146690156858885,0.007630774112398534,ATAC
chr12.131948481.131950881,7.140138165150746,0.0076585048350705,ATAC
chr17.65055317.65057727,7.139899286458775,0.007659517815656832,ATAC
AC012668.3,7.138952743776297,0.007663533040563182,RNA
chr21.37266692.37268443,7.137785795771819,0.007668486189844389,ATAC
chr1.62435659.62437980,7.134217199176186,0.007683653569012097,ATAC
chr16.3282265.3284195,7.1020310168166985,0.00782184851094465,ATAC
chr18.3447420.3452865,7.096073371856023,0.007847706249597535,ATAC
chr13.29594269.29596290,7.095809569670377,0.007848853242491561,ATAC
chr11.66615944.66619819,7.0899255353972155,0.007874481279327706,ATAC
chr5.6711840.6715132,7.086288239106659,0.007890366457786213,ATAC
chr2.240559909.240562182,7.082725352912947,0.00790595849198501,ATAC
chr17.63772790.63775306,7.072792946763088,0.00794959191171361,ATAC
chr5.141617692.141619695,7.072445769665446,0.00795112152786704,ATAC
chr4.127964170.127966327,7.070208681623337,0.007960985074233779,ATAC
chr14.74491919.74494379,7.064853149601254,0.007984649111951595,ATAC
chr9.135960327.135962782,7.062980432768261,0.007992940923088127,ATAC
chr4.18020224.18023001,7.059286871195877,0.008009320739483976,ATAC
chr18.21110531.21112587,7.048640813283067,0.008056725438083273,ATAC
GFRA2,7.04455415112926,0.008074998768907996,RNA
chr9.137240017.137242768,7.044322048899536,0.008076037877358567,ATAC
chr14.44961056.44963236,7.036755473234876,0.008109988148342179,ATAC
chr14.23320393.23322573,7.031285803547365,0.008134620901813154,ATAC
chr9.92762401.92766116,7.0278705940726365,0.008150040222927604,ATAC
chr3.58305747.58308041,7.0097782300548594,0.008232226434935997,ATAC
chr20.34302445.34303848,7.007843478920609,0.00824106533948675,ATAC
chr2.74481858.74483762,7.00207668454155,0.008267468662353736,ATAC
chr11.808390.810710,6.996972960918844,0.008290908418977762,ATAC
chr2.8680881.8683727,6.9955109331222145,0.008297635582547978,ATAC
chr11.117094735.117099384,6.97202558873934,0.008406467646072991,ATAC
chr2.231661684.231663875,6.964304122318448,0.008442567950918509,ATAC
chr3.113744868.113747946,6.960808820339552,0.008458961805472202,ATAC
chr10.119595548.119597871,6.960300772969544,0.008461347391430138,ATAC
chr6.166626189.166628838,6.960046488380136,0.008462541668460555,ATAC
chr5.32172458.32175346,6.949643857966416,0.008511547242531675,ATAC
chr22.41090831.41093394,6.948332088485935,0.008517747455542967,ATAC
chr1.44673550.44675158,6.946742277455062,0.00852526806679519,ATAC
chr7.77695656.77697795,6.942531741191227,0.008545218939769946,ATAC
COPG2,6.939010316548203,0.008561941331006719,RNA
chr10.6200526.6204640,6.927816899792454,0.008615319295101257,ATAC
chr7.138000975.138002716,6.915324733084215,0.008675293600089755,ATAC
chr17.58517138.58519892,6.915247795397861,0.008675664297583268,ATAC
chr1.2390919.2392579,6.91365730709214,0.008683331151620928,ATAC
chr11.111601670.111604791,6.899587995578154,0.008751454688780037,ATAC
chr6.31734423.31740865,6.886825960673573,0.00881372235976439,ATAC
chr4.39458064.39460122,6.873640402901895,0.008878533750843623,ATAC
SEMA5A,6.873447580511351,0.008879485154135494,RNA
chr2.42359817.42362358,6.8724857307966305,0.008884232570245409,ATAC
chr8.61713869.61715198,6.8404780935929015,0.009043706774187884,ATAC
chr7.44044176.44047231,6.83022029008148,0.009095433928418085,ATAC
chr1.36223072.36225218,6.829324603564136,0.009099964999863161,ATAC
chr12.49108790.49111445,6.82301066045218,0.009131971539949846,ATAC
HIST1H2AC,6.819762784296524,0.009148480576549415,RNA
P2RY6,6.817517598403724,0.009159910807199158,RNA
chr7.30504159.30505606,6.8056606970088005,0.009220517667934304,ATAC
chr14.76151329.76152808,6.799528569039939,0.009252023439766681,ATAC
MIR3681HG,6.797916440645225,0.009260324585055015,RNA
chr16.682957.685244,6.784628167734417,0.009329040081578538,ATAC
chr10.71768573.71775823,6.782274531906616,0.009341265486922377,ATAC
CDC42BPA,6.774439147938912,0.009382083115436129,RNA
chr4.83034248.83035827,6.771529132678345,0.009397289104911524,ATAC
chr8.70401116.70404704,6.769076196608284,0.009410126313760958,ATAC
BRIP1,6.756870439465073,0.009474272042790912,RNA
WAKMAR2,6.7564328806435805,0.009476579887701252,RNA
chr2.207528404.207531568,6.754114705023504,0.009488816419512627,ATAC
chr2.232549971.232551564,6.739027086621439,0.00956885385532993,ATAC
chr19.33371978.33374737,6.7328717679800905,0.009601705525442318,ATAC
chr7.101216416.101218743,6.726474030900574,0.009635973705087012,ATAC
DUSP4,6.720939459580364,0.009665719764462257,RNA
chr19.5790279.5791689,6.718095279263977,0.009681042714977517,ATAC
chr2.48313161.48316278,6.716921871686894,0.009687371681639802,ATAC
chr19.45716565.45718481,6.711358700594567,0.009717435403832079,ATAC
chr17.17680939.17683583,6.702649927758837,0.009764690579170888,ATAC
chr17.64496068.64499222,6.692699178584278,0.009818973753389738,ATAC
chr2.174247815.174249162,6.686502673752865,0.009852933245650142,ATAC
chr6.109440000.109444231,6.679616215712625,0.009890815460140314,ATAC
chr8.66612319.66614410,6.679507717935509,0.009891413498328939,ATAC
chr15.60396914.60399482,6.677657841597387,0.00990161570404532,ATAC
chr15.44426355.44428526,6.676714057934407,0.009906824902128972,ATAC
chr19.58400241.58402238,6.674902516485072,0.009916831558992284,ATAC
chr16.4733682.4735527,6.66143844779847,0.009991530775154871,ATAC
chr20.44209716.44211972,6.657452759983327,0.01001375416883575,ATAC
AC023590.1,6.648885833710856,0.010061693566302782,RNA
chr7.23530274.23532691,6.64709740999985,0.010071731046117551,ATAC
chr16.234095.235930,6.64567858743814,0.010079701462837693,ATAC
chr6.2998267.3000624,6.645213480964137,0.010082315667039281,ATAC
chr16.81095635.81097061,6.644068711677834,0.010088752988948277,ATAC
chr2.10811665.10813560,6.641765462732381,0.010101717519863654,ATAC
chr5.138574759.138576441,6.638330042651671,0.010121086611713447,ATAC
chr9.34328610.34330496,6.615351946253024,0.01025162280817945,ATAC
chr13.49995545.49997776,6.605867617518226,0.010306005225081655,ATAC
chr2.191677155.191680642,6.603604575245753,0.0103190250615818,ATAC
NETO1,6.602114235865384,0.01032760857353091,RNA
chr12.6970003.6971517,6.598936921450753,0.010345932597505195,ATAC
chr16.69385218.69386466,6.596288251080822,0.010361233374595576,ATAC
chr22.41588883.41590602,6.596015771108283,0.010362808748396443,ATAC
AP002989.1,6.5787730129804345,0.010463001747854687,RNA
chr4.88591648.88593654,6.574379145179596,0.010488692046593785,ATAC
IFNLR1,6.567989125622034,0.010526169239284422,RNA
chr16.10743351.10744812,6.5660669768422375,0.010537469451009538,ATAC
chr1.26305619.26308844,6.562515425969101,0.010558381628353751,ATAC
chr4.1289090.1291008,6.561134156151313,0.010566526306583349,ATAC
chr19.35642833.35645696,6.548360249154313,0.010642154375753794,ATAC
chr19.18542487.18544600,6.53066014068552,0.010747868298678593,ATAC
chr9.112332626.112334926,6.5262073673143846,0.010774631948516987,ATAC
chr11.68212357.68215511,6.523044047153988,0.010793686861435229,ATAC
LINC02235,6.518719863735348,0.010819790506918165,RNA
AC009570.2,6.512291580662368,0.010858715847403137,RNA
chr1.180154020.180156664,6.507751679221885,0.010886293100315176,ATAC
chr2.121736060.121739003,6.5053943664566845,0.010900640776663422,ATAC
chr19.2474408.2479984,6.501744833250741,0.010922891834327566,ATAC
chrX.20140997.20142613,6.493201383400328,0.010975163620699259,ATAC
chr12.62259196.62261528,6.487356134935196,0.011011074927164258,ATAC
chr21.34886241.34891360,6.487162492633063,0.011012266666959545,ATAC
chr21.36319475.36322002,6.485047027380792,0.011025294588647776,ATAC
chr11.2298601.2303496,6.4783878662153915,0.01106640800120494,ATAC
KLRC1,6.4729400021403185,0.011100160079720544,RNA
chrX.11757259.11760390,6.468217092222526,0.011129506344461502,ATAC
chr10.68900432.68901987,6.454317819540517,0.011216334396972645,ATAC
chr21.33478665.33480762,6.450578572194863,0.011239811932737029,ATAC
chr3.28347421.28349799,6.449853094837782,0.011244372820653456,ATAC
chr2.74528881.74531259,6.442753029122748,0.01128910963907104,ATAC
chr22.50183744.50187702,6.4387381083654445,0.011314488208791367,ATAC
chr6.33787773.33789666,6.435244031658769,0.011336622220306675,ATAC
chr19.3555737.3558614,6.43120991716102,0.011362232597340663,ATAC
chr10.72318388.72324338,6.429058822862641,0.01137591302017895,ATAC
AP001347.1,6.4211766736570395,0.011426186403834223,RNA
chr14.49891994.49894391,6.411691142476737,0.011486989352562081,ATAC
chr14.95533525.95536007,6.391722651325942,0.011616078615611713,ATAC
PRTFDC1,6.391268014553821,0.011619034989129503,RNA
chr13.21139726.21141264,6.377195094877727,0.011710930880902182,ATAC
KCNJ15,6.372980358985432,0.011738598224405624,RNA
chr12.133079639.133081470,6.369241084883089,0.011763200707016322,ATAC
chr9.33158430.33162016,6.3479041571490376,0.011904604917697997,ATAC
chr17.82647459.82650462,6.344528244660849,0.011927137468306427,ATAC
DERL3,6.341229541463354,0.011949197063079104,RNA
chr17.79796210.79801540,6.3291049018608545,0.012030640100045793,ATAC
chr15.82539477.82541437,6.324809504755021,0.012059629732508119,ATAC
chr22.19853583.19856211,6.322714046951919,0.01207379804670184,ATAC
chr3.51498928.51500861,6.3203579162884145,0.012089749339526596,ATAC
ZBTB16,6.3196638195195165,0.01209445259263075,RNA
chr19.58554106.58556669,6.319434869319776,0.012096004389625737,ATAC
AC009315.1,6.314183768404842,0.012131652004585158,RNA
chr5.55993826.55996035,6.313179306937972,0.012138483195618693,ATAC
TPST1,6.300160344064934,0.012227382126471287,RNA
chr1.42816098.42817840,6.290597923492719,0.012293104860516406,ATAC
chr11.64304024.64307284,6.2798529469461695,0.012367389213552769,ATAC
IGHG1,6.27747488452039,0.01238389205378018,RNA
chr3.27483028.27485265,6.267492244050264,0.012453415361952293,ATAC
chr9.127396208.127398472,6.257131439555276,0.01252599725929773,ATAC
chr19.55115915.55118871,6.255627687515672,0.012536567813395582,ATAC
chr22.37281738.37285642,6.255571656187601,0.012536961860351165,ATAC
chr18.63421522.63423423,6.25444545443136,0.012544884711318434,ATAC
chr2.86562483.86564050,6.253496060466575,0.01255156771926035,ATAC
chr3.4976092.4980761,6.229058737347898,0.012724854817579598,ATAC
ITGB8,6.210583702375849,0.012857496292614852,RNA
RUBCNL,6.209631907966668,0.012864368130965934,RNA
chr14.105020110.105022064,6.206010382932556,0.012890549679800058,ATAC
chr4.24583351.24585142,6.198585070857821,0.012944402120784317,ATAC
chr11.67463780.67465694,6.197960663766248,0.012948941209390804,ATAC
chr14.35398233.35405790,6.193883921942683,0.01297861713899774,ATAC
chr7.1458104.1463057,6.188958432907887,0.013014564810881127,ATAC
chr11.95229616.95232932,6.185970630136764,0.013036420618696946,ATAC
chr9.125188956.125190803,6.1840747320920855,0.013050308728568976,ATAC
chr16.29973071.29975096,6.179325777949331,0.013085163378959621,ATAC
CEP112,6.177070962073524,0.013101746006391524,RNA
GRAMD1C,6.17320478469271,0.013130229476752858,RNA
chr19.11380545.11384564,6.169479088877888,0.013157738307984218,ATAC
chr20.44884626.44886627,6.169146738903206,0.013160195109547062,ATAC
chr10.63132698.63134256,6.163782376713726,0.013199915029559858,ATAC
chr19.41859201.41861163,6.1489688818166846,0.013310242657757545,ATAC
chr17.2049358.2052269,6.1481441469518305,0.013316412939953386,ATAC
KIAA1671,6.144885179080876,0.013340823856449753,RNA
chr11.117143385.117145757,6.143894441879507,0.013348253989277796,ATAC
chr1.9128021.9130494,6.134390597797252,0.013419745947603406,ATAC
chr12.6871434.6874350,6.125846881949704,0.013484352062849432,ATAC
chr13.21458325.21459960,6.122313678135899,0.013511163111281614,ATAC
ENOX1,6.118740122920762,0.013538336222933505,RNA
chr17.7237400.7240891,6.111846379481872,0.013590915032694662,ATAC
chr1.21175205.21177791,6.105724543398492,0.013637782830639026,ATAC
PTPRM,6.102157157609021,0.013665170923072961,RNA
chr4.38662823.38665504,6.095491001553899,0.013716501368241847,ATAC
chr1.155050252.155053372,6.090013806464062,0.013758825282846806,ATAC
chr22.46069044.46072805,6.088135100776959,0.013773373574515527,ATAC
AC015849.1,6.081033012173438,0.013828513991612262,RNA
AC006974.2,6.0764209793136175,0.013864443461696295,RNA
chr2.19347258.19348913,6.070468039201651,0.01391096137048708,ATAC
chr17.42154194.42155767,6.065281506646931,0.013951621466465955,ATAC
chr19.17304889.17306617,6.064246279361374,0.013959751837411829,ATAC
chr9.124769613.124772437,6.058245223207612,0.0140069786605019,ATAC
chr2.111116927.111123541,6.057060529392602,0.014016321352135161,ATAC
CRIP1,6.051344013954032,0.014061493088002013,RNA
chr1.111754867.111756550,6.04840664969009,0.014084762383695723,ATAC
chr7.23012963.23014615,6.039153257949313,0.014158325956164411,ATAC
chr12.1690422.1691857,6.03713895146873,0.014174391918467607,ATAC
chr19.42198630.42202815,6.029548166516072,0.014235104502657067,ATAC
chr2.108718659.108720206,6.029520167667921,0.014235328938439235,ATAC
chr8.9555363.9556917,6.012561337488211,0.014371941613682939,ATAC
chr20.4809646.4816047,6.005818952129409,0.01442663006604083,ATAC
chr3.47780337.47782783,5.9912494521577235,0.014545539344369538,ATAC
TYMS,5.989440444393464,0.014560373964355928,RNA
chr15.84715367.84717259,5.989427432418928,0.014560480724478237,ATAC
chr6.53347331.53349528,5.988669127488215,0.014566703828465801,ATAC
chr21.46322492.46325649,5.961263440279943,0.014793461914579692,ATAC
chrX.47232552.47234129,5.957672442338407,0.014823442877020842,ATAC
chr19.18202695.18205602,5.935445062492278,0.015010417316933745,ATAC
chr1.181086859.181091426,5.928972674746502,0.015065318437799246,ATAC
chr7.44747849.44751536,5.928500786559998,0.01506932925603677,ATAC
chr9.137221431.137225201,5.927332069543778,0.015079267520827151,ATAC
chr8.118108611.118112571,5.919306028165297,0.015147700423113607,ATAC
chr2.237966187.237969056,5.909572829768986,0.015231119234669068,ATAC
chr21.31730816.31733252,5.9058505137464,0.015263146671357917,ATAC
chr6.144094678.144096622,5.904660525161237,0.015273400185563632,ATAC
chr21.45286794.45288837,5.903744817850041,0.015281295198815405,ATAC
AC077690.1,5.89857771766262,0.01532592370776869,RNA
AC073332.1,5.894185405938262,0.01536396606974084,RNA
chr12.106245916.106250198,5.879024687642565,0.01549602523837688,ATAC
AL079338.1,5.87862566231439,0.01549951677214103,RNA
chr3.160564316.160566360,5.870314755779759,0.015572423346746812,ATAC
chr16.31032444.31034739,5.867619717612763,0.015596141211185946,ATAC
chr5.131634484.131636545,5.857997050631482,0.015681130787110812,ATAC
chr19.8512067.8515989,5.856157291022223,0.015697434318457507,ATAC
STK33,5.854322561933284,0.01571371069503686,RNA
chr7.67301916.67303448,5.853382823593613,0.015722054112363815,ATAC
chr8.38995857.38997747,5.853359667572725,0.01572225975959074,ATAC
chr3.14123837.14126327,5.851716097347748,0.015736863302332756,ATAC
chr12.110741310.110743642,5.835873336395598,0.015878350324200596,ATAC
chr1.173823877.173825463,5.8357694018698165,0.015879282855943377,ATAC
chr11.65612947.65617041,5.83456338280966,0.015890107755906654,ATAC
chr1.156456178.156458070,5.8301954689224775,0.015929376766147925,ATAC
chr11.64339251.64343288,5.82987507661066,0.015932261141412992,ATAC
chr15.65184149.65186100,5.829722968501813,0.015933630704052668,ATAC
chr15.42574872.42576424,5.822483524802165,0.015998954513171352,ATAC
chr16.88684880.88687486,5.822252104209313,0.01600104724965849,ATAC
chr9.97411489.97413329,5.806944213291136,0.016140106080278393,ATAC
chr2.27428036.27429705,5.804433103096593,0.016163036185942926,ATAC
chr19.4638407.4640553,5.781962893127878,0.016369725429700614,ATAC
chr5.90408944.90410532,5.779362146049242,0.016393823668862693,ATAC
chr11.71451859.71454045,5.778146264497657,0.01640510246033343,ATAC
chr21.46457801.46460182,5.776306750692874,0.016422181441436555,ATAC
AC104370.1,5.766173772500858,0.016516590918765194,RNA
chr11.64268009.64272174,5.76114299192041,0.016563671034068393,ATAC
chr6.42563443.42566120,5.754676189402498,0.01662439373138455,ATAC
chr17.28643930.28645941,5.753816081770642,0.016632487373516188,ATAC
chr3.134485065.134487813,5.749577280922188,0.016672434135263554,ATAC
chr11.3421766.3423793,5.747379274873071,0.016693187308945305,ATAC
CTTNBP2,5.742425583505074,0.016740057066122974,RNA
PARD6G.AS1,5.726761067155055,0.0168891648767485,RNA
chr1.150566637.150580600,5.726259877918748,0.0168939582016703,ATAC
chr19.50024725.50026472,5.722510472715142,0.016929861766585664,ATAC
chr16.53129903.53132177,5.718652008726852,0.01696689197777675,ATAC
chr19.2784843.2786237,5.717939172491337,0.01697374231921762,ATAC
ZFAT,5.713992479012509,0.0170117217104425,RNA
chr22.49917496.49919358,5.710943550794725,0.01704112193943916,ATAC
EAF2,5.7104453691051775,0.017045930797837852,RNA
chr6.73519813.73524257,5.707831972237833,0.01707118043139815,ATAC
chr20.833034.834714,5.703532680342629,0.017112802656855105,ATAC
chr17.7613908.7615910,5.7017042443072405,0.017130535848944858,ATAC
chr16.75564930.75567260,5.700740951855785,0.01713988603297405,ATAC
chr8.124473528.124476823,5.697502184756808,0.01717136177324073,ATAC
chr9.34663103.34667856,5.693057928268372,0.017214650235873163,ATAC
chr19.52526774.52528454,5.692407551026093,0.017220994569334035,ATAC
chr19.40689301.40692657,5.691498025128818,0.017229870912343417,ATAC
chr11.924318.926713,5.687695444657618,0.01726703270619571,ATAC
SLC16A1.AS1,5.681520626669975,0.01732755443971932,RNA
chr12.100266372.100268309,5.6814680335901535,0.017328070865076185,ATAC
RGS7,5.676010816607601,0.017381743283598677,RNA
chr4.17809918.17811592,5.675515726376357,0.0173866210527707,ATAC
chr19.1018949.1022313,5.674832875142005,0.01739335101814253,ATAC
chr11.59614758.59616962,5.673080867494902,0.017410630570316984,ATAC
chr19.12936689.12939694,5.670365099110697,0.01743745049865773,ATAC
chr6.30570492.30572106,5.668454646205329,0.017456343013056656,ATAC
chr12.53625723.53626975,5.664652444684214,0.017494006061027342,ATAC
chr17.8138059.8157562,5.658980339956337,0.017550347801016924,ATAC
chr11.67274810.67278667,5.658366849825256,0.0175564529081704,ATAC
chr22.37606961.37611546,5.654738405832527,0.017592606053196402,ATAC
chr7.44605703.44607716,5.654477766268162,0.017595205978687894,ATAC
chr1.19209267.19211295,5.647630036481353,0.017663655792915678,ATAC
chr8.60516234.60518440,5.6337546433373475,0.017803199471265463,ATAC
SUCNR1,5.633371850104563,0.017807065308069307,RNA
chr22.21734691.21736690,5.618823801311888,0.017954631572160613,ATAC
chr20.59031536.59033090,5.612471506318226,0.018019461351138497,ATAC
chr10.72353627.72355558,5.596360424931847,0.018184974562292452,ATAC
chr8.102238170.102240266,5.595749605591001,0.01819128051380677,ATAC
chr7.44080768.44083240,5.586554191784307,0.018286485550254392,ATAC
chr9.33816166.33819003,5.585700734745539,0.018295347945691137,ATAC
chr19.14374602.14376747,5.584684247795447,0.01830590905970854,ATAC
chr10.91220073.91221578,5.5805720620927035,0.018348698322681378,ATAC
VAV3.AS1,5.578218071190684,0.018373239279514186,RNA
AC008691.1,5.576073806183435,0.018395623342399435,RNA
chr7.150378073.150380263,5.576009693244972,0.018396293053971412,ATAC
chr19.1247684.1256113,5.570973804939415,0.018448975865863942,ATAC
KHDRBS2,5.568547084533965,0.018474418642688815,RNA
chr4.55947177.55949881,5.565224896221299,0.01850930876780674,ATAC
chr10.133307586.133310185,5.565219689743789,0.018509363500490997,ATAC
COL4A4,5.559330477457174,0.018571380727643146,RNA
chr16.25256913.25259096,5.55311139182985,0.01863710517528463,ATAC
SDK1,5.547672139245013,0.0186947854938703,RNA
chr19.49451270.49454335,5.540167907071474,0.018774667187037505,ATAC
IL4I1,5.536751217526457,0.018811154397084202,RNA
SCN1A.AS1,5.535413153828834,0.018825463718442736,RNA
chr19.55257146.55260091,5.534590648785492,0.018834265219119493,ATAC
chr14.21476305.21477940,5.533818969273606,0.01884252671550622,ATAC
chr14.23006543.23007615,5.520163045010027,0.01898934725150878,ATAC
chr14.103627918.103630213,5.517129325397426,0.019022124470936232,ATAC
MYDGF,5.516184431522814,0.019032345344069487,RNA
chr4.87005534.87008174,5.516012441782272,0.01903420636050888,ATAC
chr1.159921157.159926549,5.5124991178912035,0.019072263561693944,ATAC
LINC01362,5.509756094148572,0.01910203142638056,RNA
THRB,5.495901998315601,0.019253115536376892,RNA
SRGAP1,5.489388397650256,0.0193245758033975,RNA
COLQ,5.484348967949012,0.019380051416436093,RNA
IGLC3,5.483511468139238,0.019389286841131,RNA
TSBP1,5.482627945918894,0.019399034711482438,RNA
chr15.50685875.50687480,5.47200410073161,0.01951664535748027,ATAC
chr2.238238487.238241731,5.4705106511152035,0.01953323759384249,ATAC
chr10.71745571.71751194,5.45709983777696,0.01968288794217888,ATAC
chr1.9909129.9911401,5.455957474325846,0.019695690251216154,ATAC
chr10.102132343.102134202,5.455900040779825,0.019696334128644917,ATAC
chr1.32290539.32293068,5.453166289701384,0.019727006959868898,ATAC
chr20.62237756.62240464,5.4530393410047076,0.01972843253229316,ATAC
chr2.85434620.85438905,5.444473966023333,0.019824864423033644,ATAC
chr18.11980348.11982552,5.439752538492155,0.019878228441116405,ATAC
chr17.81344741.81347140,5.439098783575404,0.019885629235635076,ATAC
chr10.14603265.14605730,5.437717796421771,0.01990127200359509,ATAC
chr19.42075008.42076852,5.434150423684668,0.019941739493109727,ATAC
chr20.58308255.58310648,5.430483560409998,0.01998342442242453,ATAC
chr1.207320622.207322890,5.427352584734796,0.020019088811723127,ATAC
chr3.121748614.121750481,5.415453566073408,0.020155230990002018,ATAC
chr19.9791405.9793537,5.413349135447232,0.020179408396044728,ATAC
