feature,score,p_value,feature_type
chr14.89415664.89419391,4.915036388806301,0.026843785033360216,ATAC
SPRED1,4.9054880266061724,0.026991847954807347,RNA
AP000282.1,4.898453632984753,0.027101471634867595,RNA
chr4.39043697.39046627,4.89719801884082,0.02712108779162643,ATAC
chrX.40174025.40178179,4.897014723247243,0.02712395261117583,ATAC
SCN2A,4.89369141174962,0.027175949027150592,RNA
chr10.102117037.102122054,4.887170946321987,0.027278269920319804,ATAC
ST3GAL4,4.877003132294798,0.02743862753756677,RNA
chr3.196631601.196635094,4.8704827780456945,0.027541977246730208,ATAC
chr7.44123032.44124360,4.865298736065103,0.027624435353000427,ATAC
chr17.40560033.40566173,4.8633841173008125,0.027654954557090407,ATAC
chr12.49129883.49132213,4.854896384511566,0.027790673521806992,ATAC
chr14.23320393.23322573,4.841567383079414,0.028005206977085046,ATAC
chr8.21918175.21920795,4.841257425537078,0.028010216303340316,ATAC
NRCAM,4.831088952070267,0.028175071303044218,RNA
chr6.34391017.34394047,4.830509966808055,0.028184488401270528,ATAC
CD70,4.828845141507278,0.02821158479035349,RNA
chr4.102500280.102502646,4.824802939782711,0.0282774879872837,ATAC
chr22.50467590.50471805,4.82470914997915,0.028279019019928183,ATAC
KLRF1,4.821010798698007,0.02833946015630004,RNA
DSCAML1,4.818790846115774,0.02837580489492593,RNA
RPS20,4.807419775864517,0.028562733842132277,RNA
chr18.59139147.59140618,4.8044746165459395,0.028611358319065684,ATAC
chr19.510363.513174,4.799776797168451,0.028689097871972748,ATAC
chr9.35731578.35733655,4.7973221257012515,0.028729805373967573,ATAC
chr19.55079957.55082865,4.794509148642199,0.028776528975408108,ATAC
chr16.379656.384551,4.794324098097948,0.02877960544491853,ATAC
EIF1B.AS1,4.784850381715794,0.02893756536363025,RNA
chr17.82448939.82451302,4.782353084391846,0.028979354429439937,ATAC
MTUS2,4.779574421748026,0.029025925770207458,RNA
DNASE1L3,4.779406308179298,0.02902874591447432,RNA
chr9.77176702.77179237,4.777338135629065,0.02906346338454113,ATAC
chr1.11907316.11910396,4.776207937172427,0.029082453808167836,ATAC
chr12.6935344.6939080,4.772669375876057,0.02914199505509617,ATAC
FAM160A1,4.769858593226132,0.029189381017284077,RNA
chr3.127589024.127592469,4.769410321636768,0.02919694569309958,ATAC
chr15.62059574.62061568,4.7685381915920955,0.02921166892831317,ATAC
chr6.4774714.4777882,4.757341134905772,0.02940138637849671,ATAC
AP002381.2,4.750371366445224,0.02952012744292183,RNA
chr2.54722938.54725339,4.733802623498872,0.029804415298991763,ATAC
chr16.3400413.3401940,4.72977649157749,0.02987392651620583,ATAC
chr7.2353540.2355656,4.729110057061009,0.029885448827353202,ATAC
chr19.47239114.47244770,4.725322110967283,0.029951028637578744,ATAC
chr6.87700584.87702950,4.715025229834086,0.030130056295610892,ATAC
chr15.82044297.82047901,4.714867846169782,0.030132801311622544,ATAC
ZEB2,4.71471888805771,0.030135399613355787,RNA
chr22.37240934.37245849,4.709876994955863,0.030219985062056563,ATAC
chr9.34521713.34523956,4.707387649988688,0.030263569103759286,ATAC
chr16.30334414.30336228,4.698160691828436,0.03042569012556066,ATAC
chr14.35808354.35809691,4.693792287523875,0.03050276059724064,ATAC
chr6.31350248.31358666,4.69329591694067,0.03051153080498259,ATAC
GPC4,4.68646547796637,0.030632483339605054,RNA
chr8.12753486.12756454,4.665652679555453,0.03100413065712104,ATAC
chr5.139341114.139342945,4.662982440184818,0.031052151984683453,ATAC
chr16.88854431.88858205,4.662498106237179,0.031060870520395776,ATAC
chr11.69047785.69051851,4.653003582255132,0.031232299613375362,ATAC
chr20.36604710.36607188,4.6528807439881446,0.031234523994202016,ATAC
chr1.21292603.21295438,4.652502217662605,0.031241379468253366,ATAC
chr2.201450879.201452544,4.65110269981337,0.03126673972894127,ATAC
AC015983.2,4.644478402525922,0.031387068868686904,RNA
chr9.89309763.89311790,4.643504936077238,0.0314047924393642,ATAC
chr6.118650365.118652301,4.639182441890794,0.03148361700493934,ATAC
chr9.33158430.33162016,4.635298158983366,0.03155462674695608,ATAC
chr12.62602110.62604169,4.630941420161463,0.031634472763374256,ATAC
chr14.72925681.72927411,4.62340417136864,0.031773107017647906,ATAC
MCF2L2,4.621522800245983,0.03180781040809768,RNA
NIPAL2,4.620897334136025,0.03181935640128575,RNA
chr1.15616583.15619034,4.620518856520166,0.03182634515790835,ATAC
chr14.69610474.69612959,4.620173297079272,0.03183272746691344,ATAC
PRKN,4.618637273859152,0.03186111323495158,RNA
chr18.54268831.54270705,4.612264278329836,0.031979169327421356,ATAC
chr11.45146272.45148062,4.611490083681135,0.03199354195348609,ATAC
chr4.37685048.37687515,4.606009374249319,0.03209548250457099,ATAC
chr11.119093932.119096108,4.600647099646611,0.03219554882958122,ATAC
chr5.43120486.43122553,4.599837486128316,0.03221068548130386,ATAC
chr5.56908374.56910923,4.598373783616206,0.03223806996214365,ATAC
chr10.62814731.62819246,4.59532578467573,0.032295173264416666,ATAC
PLEKHA5,4.592792175549184,0.03234272011642483,RNA
chr3.42599938.42602244,4.5913896224537565,0.0323690725266714,ATAC
chr19.55638947.55644410,4.5886682900885445,0.032420267386554624,ATAC
chr15.101723168.101725049,4.588133218413218,0.03243034333751817,ATAC
chr1.108691577.108693754,4.581738217459326,0.032551021536744766,ATAC
RUFY4,4.581081179376131,0.03256344688329466,RNA
chr5.176446969.176449193,4.580473063873188,0.03257495146701773,ATAC
ST6GALNAC3,4.573147131830394,0.032713881024567994,RNA
YES1,4.561330820399746,0.0329392737960134,RNA
chr6.38638783.38640922,4.558560628078919,0.03299234907287458,ATAC
TPRG1,4.547280394867518,0.03320939732458503,RNA
chr19.1880259.1886169,4.542886224439526,0.03329435143216167,ATAC
SDK1,4.5274291828527655,0.03359499923101293,RNA
chr14.96361893.96364381,4.525605869915958,0.03363065050062766,ATAC
chr6.151451620.151453129,4.519835546819958,0.03374373888080338,ATAC
chr9.19379322.19380795,4.516244782749438,0.03381431248428997,ATAC
chr10.31318114.31322031,4.516241711601809,0.03381437291132209,ATAC
chr1.243848730.243851472,4.515934543877866,0.033820417227499885,ATAC
chr20.43513509.43515328,4.514720244821581,0.03384432276249966,ATAC
chr2.218392844.218402307,4.513694012000247,0.033864539683632684,ATAC
chr7.131101934.131111669,4.510438598310049,0.0339287554477933,ATAC
chr17.79796210.79801540,4.50611497270616,0.03401423970110295,ATAC
chr2.240564810.240570406,4.500470296694765,0.03412618244526523,ATAC
chr1.9651252.9655773,4.499674053015827,0.03414200421180215,ATAC
chr2.171159217.171161601,4.4908001116625815,0.03431885454012388,ATAC
LINC00299,4.489339437657849,0.034348056369810406,RNA
chr6.33271091.33272736,4.48786372761504,0.03437758522026363,ATAC
chr3.49939523.49940911,4.482859133444491,0.0344779248605905,ATAC
ASAP2,4.479890599812725,0.03453758734641474,RNA
CTSS,4.474840719269778,0.03463932988793913,RNA
APP,4.472581289807776,0.03468495336105426,RNA
chr8.43055486.43057779,4.469183276028498,0.03475368619489868,ATAC
chr1.33126777.33128813,4.4651796881728085,0.03483485127600212,ATAC
PDE4B,4.46202578978636,0.03489893032133314,RNA
chr7.158826926.158830614,4.447074405062984,0.03520438814672587,ATAC
chr19.39397194.39399038,4.439826691785615,0.03535346612019593,ATAC
chr16.4733682.4735527,4.438302454568771,0.03538490219567105,ATAC
chr5.43483186.43484890,4.437096195237297,0.03540980101194579,ATAC
chr12.47705287.47707150,4.434123157866353,0.03547124691776737,ATAC
chr4.15653672.15656267,4.432331952453519,0.03550832097542703,ATAC
AC090125.1,4.430453696386935,0.03554724040706243,RNA
chr19.9309073.9310515,4.429164404775379,0.03557398175010046,ATAC
chr3.197735894.197737731,4.424033346211089,0.03568061468787662,ATAC
chr14.68791990.68797333,4.421872486447853,0.03572562155866451,ATAC
chr2.9950511.9952427,4.417397983763013,0.03581900676523481,ATAC
chr19.49468248.49471047,4.415802879891454,0.0358523592436737,ATAC
ABCC3,4.410990140294172,0.035953187589303555,RNA
chr12.69738247.69740168,4.4107199103980985,0.03595885779252789,ATAC
chr13.27423897.27427920,4.410584981727565,0.035961689336344506,ATAC
chr2.70292887.70294451,4.410127884758862,0.03597128347580527,ATAC
chr14.77039643.77041419,4.4074761145621935,0.03602699519817317,ATAC
LINC01876,4.406122429639759,0.03605546997684054,RNA
chr3.129312856.129317340,4.404612586366714,0.03608725738139579,ATAC
chr7.143379638.143385252,4.40331784458458,0.03611453955597574,ATAC
chr17.50706956.50709015,4.399372687315354,0.036197803405884896,ATAC
chr16.1988788.1994208,4.389965954195346,0.03639714870185788,ATAC
chr1.1573764.1575627,4.389271086293185,0.03641191976069641,ATAC
chr10.84327831.84330770,4.387280588477804,0.03645426729549546,ATAC
chr22.28741364.28742932,4.385730135869011,0.03648728871379402,ATAC
chr7.100427756.100432316,4.38179396324332,0.03657126197860226,ATAC
EPHB2,4.37802389585764,0.03665188162400615,RNA
chr17.28743020.28750565,4.377992138783475,0.03665256151272067,ATAC
AGAP1,4.36279701372441,0.03697939688362975,RNA
chr14.91243300.91246854,4.356933642305642,0.03710632955531132,ATAC
chr1.221740466.221744056,4.351900966528813,0.03721564349886867,ATAC
chr18.35343534.35344962,4.349287881547994,0.03727253509831104,ATAC
chr1.28913792.28915830,4.346631068450683,0.03733047229419483,ATAC
chr2.27085423.27087496,4.331820959052439,0.03765517293812861,ATAC
chr2.234288845.234293221,4.323783009648323,0.037832638500870645,ATAC
chr11.117143385.117145757,4.323127527346658,0.03784714920015463,ATAC
chr19.19032278.19034749,4.3201894161606145,0.03791226326775136,ATAC
chr16.29804465.29812797,4.318121621325204,0.037958159978445954,ATAC
chr20.36571736.36575910,4.3167998011562965,0.03798752961185087,ATAC
SLCO4C1,4.311499902504023,0.038105528281197495,RNA
chr2.30144894.30155073,4.3089307519087345,0.038162867092826847,ATAC
chr6.32189127.32193195,4.307668228825967,0.03819107751798775,ATAC
chr16.2526998.2533535,4.293800346460425,0.038502393167444596,ATAC
ROBO1,4.289647650251866,0.03859613325558865,RNA
chr3.169764117.169765671,4.283953351817865,0.038725062215388704,ATAC
chr5.131634484.131636545,4.276630553751087,0.03889152846347816,ATAC
chr19.49663647.49666562,4.2696808590510775,0.039050208326480505,ATAC
chr11.67352616.67354925,4.269175318167423,0.03906177766115398,ATAC
chr22.36451310.36456842,4.268126483080603,0.03908579180305909,ATAC
chr1.146035201.146039740,4.2580411373027465,0.03931749915118281,ATAC
chr16.78099012.78100522,4.255543525478862,0.03937510356813555,ATAC
chr10.59904979.59907313,4.252545411580757,0.039444368594670744,ATAC
chr16.25256913.25259096,4.251345005091637,0.039472137306892106,ATAC
chr2.219386855.219389142,4.250457764510597,0.03949267482960552,ATAC
chr15.50906865.50909366,4.2479332300578125,0.03955117328707137,ATAC
chr12.25249815.25251760,4.246901229938874,0.03957511298333212,ATAC
chr2.233353237.233356139,4.24521106560967,0.03961435325881837,ATAC
chr1.185155804.185158252,4.224848121387227,0.040090343647127574,ATAC
chr2.71226281.71227833,4.221481067555091,0.04016962704242307,ATAC
PTGDR,4.21867398035274,0.04023585099361323,RNA
chr2.25339517.25343029,4.207940956608422,0.040490121618239894,ATAC
chr19.18000119.18003046,4.201843843657995,0.040635317226006724,ATAC
chr12.8026014.8027688,4.198414077089026,0.040717233629651364,ATAC
chr12.6723504.6724926,4.198223105699835,0.040721799883381406,ATAC
CCDC26,4.197708955899271,0.04073409622613713,RNA
ZEB1.AS1,4.191666095965754,0.04087890952111426,RNA
chrX.153924014.153928972,4.182678000821492,0.0410953059963979,ATAC
chr2.24359571.24361353,4.179066823971459,0.04118258733886481,ATAC
chr11.62590758.62592732,4.1676242381702195,0.041460442438482834,ATAC
chr12.6956267.6963435,4.164702574255437,0.04153170350426637,ATAC
WDR49,4.159229972431965,0.04166553043542002,RNA
chr2.219176034.219179080,4.158564205170622,0.04168184203241889,ATAC
chr15.88635078.88640760,4.156068638977182,0.04174304435596042,ATAC
chr19.4401760.4403486,4.148601574560166,0.04192673531176041,ATAC
chr18.63317816.63321283,4.146550745249721,0.04197733481272804,ATAC
chr19.48489679.48494453,4.144000959416984,0.042040334569994724,ATAC
RPS7,4.143901438025336,0.042042795547974604,RNA
chr17.51119438.51122287,4.142978814037052,0.04206561753508913,ATAC
chr22.24423442.24430072,4.141314453782049,0.04210682006466644,ATAC
chr9.3524327.3528987,4.132666332540582,0.0423215959713621,ATAC
chr16.2903922.2906385,4.130480862336352,0.042376054425570346,ATAC
chr1.3771614.3776479,4.130234684019276,0.042382193420850714,ATAC
SEMA3C,4.129010907542695,0.04241272486640446,RNA
chr13.48037239.48039008,4.120216387773213,0.042632817709311835,ATAC
chr1.155561984.155564361,4.119114250528951,0.04266048462895806,ATAC
chr5.132471258.132492416,4.1179071366264,0.04269080847008679,ATAC
AC087280.2,4.111520204881707,0.04285163245684059,RNA
chr11.413110.419521,4.1104444437862275,0.04287878302233814,ATAC
TENT5A,4.104338940794979,0.04303322019354735,RNA
chr8.38230764.38232566,4.100620521908673,0.04312756364255278,ATAC
MIR4435.2HG,4.09233991442289,0.04333844232194246,RNA
chr10.74176029.74177528,4.083120133141536,0.04357451726257971,ATAC
chr4.6986364.6987966,4.079946545965758,0.043656090952457434,ATAC
chr19.13845907.13848454,4.073775386225695,0.04381517511293167,ATAC
C3AR1,4.070128002461901,0.04390948688437939,RNA
PKD2,4.069476635139709,0.04392635203772582,RNA
chr2.86622440.86624386,4.067669525441495,0.043973177339811244,ATAC
chr20.35276567.35279159,4.062449078401027,0.044108743809527715,ATAC
chr1.156281259.156283385,4.061955185377286,0.04412159219414972,ATAC
chr16.75462744.75465321,4.058949114284325,0.04419987878565443,ATAC
chr12.57519297.57524476,4.054275506398449,0.04432188368566099,ATAC
chr7.2402904.2407406,4.052170842476725,0.04437694199423384,ATAC
chr12.104137109.104138940,4.044865122139918,0.04456862094364416,ATAC
chr16.19067021.19068602,4.04448359329562,0.044578655005095225,ATAC
chr17.47970340.47971697,4.043813512182897,0.04459628364582137,ATAC
chr5.65924611.65928032,4.038973096334864,0.04472384490756883,ATAC
chr7.108568932.108570925,4.038363210185078,0.04473994473439348,ATAC
chr2.172555218.172557018,4.037678705586164,0.044758021624805314,ATAC
chr1.23553734.23560499,4.037522842729351,0.04476213883984681,ATAC
chr20.57388918.57393904,4.025927625600345,0.04506955672039359,ATAC
CDK6,4.024938466334213,0.04509588466168423,RNA
PCAT1,4.019882961349708,0.04523069799809546,RNA
AL162493.1,4.018917877176518,0.045256481840560824,RNA
chr15.41659758.41662352,4.018546013670856,0.045266420935646486,ATAC
chr9.113400706.113401952,4.017233150224115,0.04530152931265556,ATAC
chr1.205748479.205750888,4.007126308633614,0.04557276851317969,ATAC
NCAM1,4.005784283070941,0.045608913365419626,RNA
chr5.139402550.139404845,4.001641815187612,0.045720673607784985,ATAC
CENPP,3.996958281964156,0.04584737948684221,RNA
HIST1H1B,3.9950679283404376,0.04589862505104262,RNA
chr12.28189898.28192102,3.994602870608711,0.045911241556000536,ATAC
chr2.74528881.74531259,3.9937162965364243,0.0459353034763751,ATAC
chr21.37563118.37565035,3.993372641030648,0.045944633982106436,ATAC
chr17.68511331.68513619,3.9880266308409884,0.04609004006031144,ATAC
EPDR1,3.9829803112110413,0.04622774054703847,RNA
chr9.136973101.136981832,3.981372779644309,0.04627169690730217,ATAC
chr6.144149702.144153727,3.980307537002448,0.04630084921769308,ATAC
TMEM51,3.9781588108891657,0.04635971204752525,RNA
chr12.123383349.123384931,3.9733114441387816,0.04649279255676674,ATAC
ANO5,3.971459868245365,0.046543732466864524,RNA
chr5.78359756.78361971,3.966882162769422,0.04666992581394651,ATAC
AC098829.1,3.9648355326265734,0.04672646196950604,RNA
chr1.19596215.19598041,3.9619320969276077,0.04680679064443748,ATAC
HES4,3.9603385710954955,0.04685094032017437,RNA
chr1.145995613.145998643,3.9582514523706154,0.046908831840227413,ATAC
chr21.31659093.31660709,3.956870257507535,0.04694718431069373,ATAC
LRIG1,3.951245963784178,0.04710369979276218,RNA
chr11.66956736.66959253,3.948036009436501,0.04719327485469191,ATAC
chr16.89170251.89176182,3.944878758572509,0.04728155474226935,ATAC
GLCCI1,3.9424629776239475,0.04734922018417657,RNA
chr8.143972195.143979191,3.941117388987628,0.04738695414911824,ATAC
PADI4,3.9276434142494927,0.04776655765425076,RNA
chr22.50522452.50532892,3.923139946378747,0.04789414960638823,ATAC
MBOAT2,3.9211753783935883,0.04794992239731725,RNA
TNFRSF21,3.9201038252985,0.047980372008685115,RNA
chr6.150004155.150007483,3.919794121154743,0.047989176471462475,ATAC
chr1.1777731.1783503,3.9194292464176455,0.047999551549176823,ATAC
NRGN,3.910018629885092,0.04826795964362577,RNA
chr2.42168661.42170583,3.909891718000821,0.048271590226908925,ATAC
chr9.19048708.19050524,3.909565890280485,0.04828091254095136,ATAC
TMEM163,3.9079642889708532,0.04832676391325956,RNA
IGFBP7,3.902926340786634,0.048471292958420356,RNA
chr1.150875681.150877436,3.898494119843008,0.048598822713513644,ATAC
chr2.117814217.117815531,3.8963926341584845,0.04865941338418239,ATAC
chr21.34072422.34074745,3.895147159463252,0.04869536097850584,ATAC
chr15.63599245.63602273,3.8868777713355054,0.04893475003743711,ATAC
chr8.140999963.141003672,3.8846174992099325,0.04900039859610678,ATAC
chr1.43945974.43947825,3.8844626649655707,0.04900489909248244,ATAC
chr8.123041385.123042886,3.8812207055994556,0.04909923211951286,ATAC
chr2.64988141.64990444,3.880396321806598,0.04912325027002531,ATAC
chr4.54063126.54065191,3.8801094673177663,0.04913161059513479,ATAC
chr3.50296840.50301047,3.879824298272162,0.049139923289938235,ATAC
chr21.33541352.33543850,3.879808258583528,0.049140390892011804,ATAC
chr3.14177615.14179274,3.87953003922688,0.04914850251821575,ATAC
chr19.1903393.1906229,3.877910761728491,0.049195741489954835,ATAC
STEAP4,3.8752790632054372,0.0492726181661017,RNA
chr17.64019564.64021490,3.8736445218470763,0.04932043003960374,ATAC
chr8.143608569.143611104,3.869700781635421,0.04943599031732989,ATAC
chr5.151213521.151215922,3.866629937240153,0.049526171163341404,ATAC
chr17.38867304.38872714,3.8635862319365493,0.04961572677586671,ATAC
AL160272.1,3.862343764136846,0.049652333409144406,RNA
LAMP5,3.8537494313748812,0.049906330684379614,RNA
chr11.76444112.76446163,3.850787082876054,0.04999419838500346,ATAC
